"","country","year","repression","indoctrination","electdem","legacy","startyear","endyear"
"2633","Moldova",1998,0.786,-0.104688888888889,0.627,"Left-Wing",1940,1990
"2634","Moldova",1931,0.025,-1.59593333333333,0.117,"Left-Wing",1940,1990
"2635","Moldova",1932,0.022,-1.59497777777778,0.117,"Left-Wing",1940,1990
"2636","Moldova",1933,0.022,-1.59511111111111,0.117,"Left-Wing",1940,1990
"2637","Moldova",1934,0.019,-1.61988888888889,0.117,"Left-Wing",1940,1990
"2638","Moldova",1935,0.016,-1.61988888888889,0.117,"Left-Wing",1940,1990
"2639","Moldova",1936,0.014,-1.6206,0.117,"Left-Wing",1940,1990
"2640","Moldova",1937,0.017,-1.61382222222222,0.121,"Left-Wing",1940,1990
"2641","Moldova",1967,0.15,-2.01004444444444,0.098,"Left-Wing",1940,1990
"2642","Moldova",1980,0.158,-2.06173333333333,0.108,"Left-Wing",1940,1990
"2643","Moldova",1981,0.156,-2.06171111111111,0.108,"Left-Wing",1940,1990
"2644","Moldova",1928,0.026,-1.54962222222222,0.113,"Left-Wing",1940,1990
"2645","Moldova",1983,0.145,-2.06177777777778,0.106,"Left-Wing",1940,1990
"2646","Moldova",1930,0.027,-1.59655555555556,0.111,"Left-Wing",1940,1990
"2647","Moldova",1985,0.184,-1.99537777777778,0.113,"Left-Wing",1940,1990
"2648","Moldova",1900,0.273,0.243255555555556,0.054,"Left-Wing",1940,1990
"2649","Moldova",1901,0.309,0.245366666666667,0.046,"Left-Wing",1940,1990
"2650","Moldova",1902,0.291,0.245388888888889,0.051,"Left-Wing",1940,1990
"2651","Moldova",1989,0.349,-1.49028888888889,0.171,"Left-Wing",1940,1990
"2652","Moldova",1990,0.688,-0.00058888888888885,0.455,"Left-Wing",1940,1990
"2653","Moldova",1991,0.732,0.0432666666666667,0.469,"Left-Wing",1940,1990
"2654","Moldova",1925,0.032,-1.56653333333333,0.116,"Left-Wing",1940,1990
"2655","Moldova",1993,0.752,-0.0933222222222222,0.523,"Left-Wing",1940,1990
"2656","Moldova",1994,0.745,0.119022222222222,0.571,"Left-Wing",1940,1990
"2657","Moldova",1913,0.333,0.0941666666666666,0.112,"Left-Wing",1940,1990
"2658","Moldova",1914,0.352,0.0597111111111111,0.112,"Left-Wing",1940,1990
"2659","Moldova",1915,0.32,0.049,0.11,"Left-Wing",1940,1990
"2660","Moldova",1916,0.294,0.0507777777777778,0.113,"Left-Wing",1940,1990
"2661","Moldova",1917,0.305,-0.277466666666667,0.112,"Left-Wing",1940,1990
"2662","Moldova",1918,0.239,-0.826211111111111,0.13,"Left-Wing",1940,1990
"2663","Moldova",1919,0.07,-0.979555555555556,0.118,"Left-Wing",1940,1990
"2664","Moldova",1920,0.064,-1.03506666666667,0.116,"Left-Wing",1940,1990
"2665","Moldova",2002,0.731,-0.129644444444444,0.535,"Left-Wing",1940,1990
"2666","Moldova",2003,0.731,0.0321555555555556,0.535,"Left-Wing",1940,1990
"2667","Moldova",1979,0.148,-2.06206666666667,0.107,"Left-Wing",1940,1990
"2668","Moldova",2017,0.764,0.0747888888888889,0.532,"Left-Wing",1940,1990
"2669","Moldova",1966,0.154,-2.01055555555556,0.095,"Left-Wing",1940,1990
"2670","Moldova",2006,0.743,-0.1992,0.473,"Left-Wing",1940,1990
"2671","Moldova",2007,0.734,-0.163833333333333,0.51,"Left-Wing",1940,1990
"2672","Moldova",2008,0.748,-0.122044444444444,0.481,"Left-Wing",1940,1990
"2673","Moldova",2009,0.719,-0.214977777777778,0.514,"Left-Wing",1940,1990
"2674","Moldova",2011,0.838,-0.0798555555555555,0.7,"Left-Wing",1940,1990
"2675","Moldova",2012,0.827,-0.108277777777778,0.697,"Left-Wing",1940,1990
"2676","Moldova",2013,0.836,-0.1206,0.668,"Left-Wing",1940,1990
"2677","Moldova",2014,0.806,-0.0889777777777777,0.676,"Left-Wing",1940,1990
"2678","Moldova",2015,0.802,0.0512444444444444,0.549,"Left-Wing",1940,1990
"2679","Moldova",2018,0.781,0.0511111111111111,0.575,"Left-Wing",1940,1990
"2680","Moldova",2017,0.764,0.0747888888888889,0.532,"Left-Wing",1940,1990
"2681","Moldova",1938,0.015,-1.62317777777778,0.102,"Left-Wing",1940,1990
"2682","Moldova",1939,0.015,-1.63477777777778,0.102,"Left-Wing",1940,1990
"2683","Moldova",1990,0.688,-0.00058888888888885,0.455,"Left-Wing",1940,1990
"2684","Moldova",1982,0.168,-2.06195555555556,0.108,"Left-Wing",1940,1990
"2685","Moldova",1941,0.019,-1.68608888888889,0.099,"Left-Wing",1940,1990
"2686","Moldova",1984,0.154,-2.06122222222222,0.107,"Left-Wing",1940,1990
"2687","Moldova",1991,0.732,0.0432666666666667,0.469,"Left-Wing",1940,1990
"2688","Moldova",1993,0.752,-0.0933222222222222,0.523,"Left-Wing",1940,1990
"2689","Moldova",1994,0.745,0.119022222222222,0.571,"Left-Wing",1940,1990
"2690","Moldova",1995,0.761,0.155288888888889,0.595,"Left-Wing",1940,1990
"2691","Moldova",1996,0.761,0.155288888888889,0.593,"Left-Wing",1940,1990
"2692","Moldova",1997,0.761,0.155288888888889,0.611,"Left-Wing",1940,1990
"2693","Moldova",1998,0.786,-0.104688888888889,0.627,"Left-Wing",1940,1990
"2694","Moldova",1992,0.742,-0.172322222222222,0.535,"Left-Wing",1940,1990
"2695","Moldova",2000,0.762,-0.336711111111111,0.627,"Left-Wing",1940,1990
"2696","Moldova",2001,0.735,-0.119622222222222,0.589,"Left-Wing",1940,1990
"2697","Moldova",2003,0.731,0.0321555555555556,0.535,"Left-Wing",1940,1990
"2698","Moldova",2004,0.733,-0.0627333333333333,0.549,"Left-Wing",1940,1990
"2699","Moldova",2005,0.706,-0.207733333333333,0.482,"Left-Wing",1940,1990
"2700","Moldova",2006,0.743,-0.1992,0.473,"Left-Wing",1940,1990
"2701","Moldova",2007,0.734,-0.163833333333333,0.51,"Left-Wing",1940,1990
"2702","Moldova",2008,0.748,-0.122044444444444,0.481,"Left-Wing",1940,1990
"2703","Moldova",2009,0.719,-0.214977777777778,0.514,"Left-Wing",1940,1990
"2704","Moldova",2010,0.852,-0.153211111111111,0.61,"Left-Wing",1940,1990
"2705","Moldova",1921,0.06,-1.13731111111111,0.112,"Left-Wing",1940,1990
"2706","Moldova",1922,0.067,-1.15242222222222,0.115,"Left-Wing",1940,1990
"2707","Moldova",1923,0.052,-1.47242222222222,0.116,"Left-Wing",1940,1990
"2708","Moldova",1924,0.042,-1.52115555555556,0.115,"Left-Wing",1940,1990
"2709","Moldova",1965,0.154,-2.00997777777778,0.094,"Left-Wing",1940,1990
"2710","Moldova",1909,0.305,0.0944555555555555,0.116,"Left-Wing",1940,1990
"2711","Moldova",1940,0.014,-1.63257777777778,0.103,"Left-Wing",1940,1990
"2712","Moldova",1911,0.364,0.0927222222222222,0.119,"Left-Wing",1940,1990
"2713","Moldova",1912,0.338,0.0941222222222222,0.106,"Left-Wing",1940,1990
"2714","Moldova",1942,0.02,-1.68457777777778,0.099,"Left-Wing",1940,1990
"2715","Moldova",1944,0.019,-1.6856,0.099,"Left-Wing",1940,1990
"2716","Moldova",1945,0.022,-1.66391111111111,0.099,"Left-Wing",1940,1990
"2717","Moldova",1946,0.02,-1.78155555555556,0.101,"Left-Wing",1940,1990
"2718","Moldova",1947,0.021,-1.78997777777778,0.107,"Left-Wing",1940,1990
"2719","Moldova",1903,0.281,0.245122222222222,0.056,"Left-Wing",1940,1990
"2720","Moldova",2016,0.758,0.0147444444444444,0.512,"Left-Wing",1940,1990
"2721","Moldova",1999,0.778,-0.258155555555556,0.642,"Left-Wing",1940,1990
"2722","Moldova",1908,0.337,0.0937222222222222,0.113,"Left-Wing",1940,1990
"2723","Moldova",2005,0.706,-0.207733333333333,0.482,"Left-Wing",1940,1990
"2724","Moldova",1910,0.342,0.0929444444444444,0.114,"Left-Wing",1940,1990
"2725","Moldova",1953,0.017,-1.88786666666667,0.096,"Left-Wing",1940,1990
"2726","Moldova",1954,0.121,-1.8392,0.1,"Left-Wing",1940,1990
"2727","Moldova",1956,0.136,-1.82864444444444,0.104,"Left-Wing",1940,1990
"2728","Moldova",1957,0.152,-1.96088888888889,0.105,"Left-Wing",1940,1990
"2729","Moldova",1958,0.156,-1.96062222222222,0.109,"Left-Wing",1940,1990
"2730","Moldova",1959,0.168,-1.9572,0.106,"Left-Wing",1940,1990
"2731","Moldova",1960,0.152,-2.00331111111111,0.108,"Left-Wing",1940,1990
"2732","Moldova",1962,0.158,-1.99975555555556,0.099,"Left-Wing",1940,1990
"2733","Moldova",1904,0.324,0.255811111111111,0.05,"Left-Wing",1940,1990
"2734","Moldova",1964,0.156,-1.99708888888889,0.094,"Left-Wing",1940,1990
"2735","Moldova",2016,0.758,0.0147444444444444,0.512,"Left-Wing",1940,1990
"2736","Moldova",1951,0.015,-1.92717777777778,0.095,"Left-Wing",1940,1990
"2737","Moldova",1952,0.016,-1.92717777777778,0.095,"Left-Wing",1940,1990
"2738","Moldova",1906,0.325,0.200644444444444,0.116,"Left-Wing",1940,1990
"2739","Moldova",1907,0.315,0.0816,0.111,"Left-Wing",1940,1990
"2740","Moldova",1955,0.135,-1.83446666666667,0.104,"Left-Wing",1940,1990
"2741","Moldova",2004,0.733,-0.0627333333333333,0.549,"Left-Wing",1940,1990
"2742","Moldova",1963,0.152,-1.99704444444444,0.095,"Left-Wing",1940,1990
"2743","Moldova",1943,0.019,-1.68591111111111,0.099,"Left-Wing",1940,1990
"2744","Moldova",1950,0.019,-1.92715555555556,0.102,"Left-Wing",1940,1990
"2745","Moldova",1905,0.3,0.377244444444444,0.065,"Left-Wing",1940,1990
"2746","Moldova",1949,0.017,-1.81493333333333,0.108,"Left-Wing",1940,1990
"2747","Moldova",1961,0.146,-2.00335555555556,0.108,"Left-Wing",1940,1990
"2748","Moldova",1948,0.02,-1.81402222222222,0.106,"Left-Wing",1940,1990
"2749","Netherlands",1947,0.831,-0.941055555555556,0.761,"Democratic",NA,NA
"2750","Netherlands",1948,0.829,-0.932055555555556,0.75,"Democratic",NA,NA
"2751","Netherlands",1949,0.903,-0.871988888888889,0.784,"Democratic",NA,NA
"2752","Netherlands",1950,0.902,-0.910588888888889,0.784,"Democratic",NA,NA
"2753","Netherlands",1951,0.902,-0.910588888888889,0.784,"Democratic",NA,NA
"2754","Netherlands",1960,0.915,-0.964077777777778,0.816,"Democratic",NA,NA
"2755","Netherlands",1961,0.915,-0.964077777777778,0.816,"Democratic",NA,NA
"2756","Netherlands",1962,0.915,-0.964077777777778,0.816,"Democratic",NA,NA
"2757","Netherlands",1946,0.831,-0.941055555555556,0.489,"Democratic",NA,NA
"2758","Netherlands",1964,0.915,-0.964077777777778,0.798,"Democratic",NA,NA
"2759","Netherlands",1952,0.902,-0.910588888888889,0.775,"Democratic",NA,NA
"2760","Netherlands",1966,0.918,-0.926011111111111,0.813,"Democratic",NA,NA
"2761","Netherlands",1963,0.915,-0.964077777777778,0.805,"Democratic",NA,NA
"2762","Netherlands",1968,0.947,-0.886077777777778,0.831,"Democratic",NA,NA
"2763","Netherlands",1969,0.947,-0.898544444444444,0.843,"Democratic",NA,NA
"2764","Netherlands",1970,0.945,-0.9097,0.855,"Democratic",NA,NA
"2765","Netherlands",1967,0.937,-0.895322222222222,0.83,"Democratic",NA,NA
"2766","Netherlands",1959,0.911,-0.911055555555556,0.819,"Democratic",NA,NA
"2767","Netherlands",1973,0.945,-0.9097,0.862,"Democratic",NA,NA
"2768","Netherlands",1974,0.945,-0.9097,0.862,"Democratic",NA,NA
"2769","Netherlands",1975,0.945,-0.9097,0.862,"Democratic",NA,NA
"2770","Netherlands",1976,0.945,-0.9137,0.862,"Democratic",NA,NA
"2771","Netherlands",1977,0.951,-0.9187,0.864,"Democratic",NA,NA
"2772","Netherlands",1965,0.915,-0.964077777777778,0.798,"Democratic",NA,NA
"2773","Netherlands",1979,0.955,-0.9257,0.875,"Democratic",NA,NA
"2774","Netherlands",1980,0.953,-0.792677777777778,0.885,"Democratic",NA,NA
"2775","Netherlands",1981,0.953,-0.792677777777778,0.879,"Democratic",NA,NA
"2776","Netherlands",1982,0.953,-0.792677777777778,0.878,"Democratic",NA,NA
"2777","Netherlands",1983,0.953,-0.792677777777778,0.884,"Democratic",NA,NA
"2778","Netherlands",1984,0.953,-0.796277777777778,0.884,"Democratic",NA,NA
"2779","Netherlands",1985,0.953,-0.796277777777778,0.884,"Democratic",NA,NA
"2780","Netherlands",1986,0.953,-0.796277777777778,0.891,"Democratic",NA,NA
"2781","Netherlands",1987,0.953,-0.796277777777778,0.895,"Democratic",NA,NA
"2782","Netherlands",1988,0.953,-0.796277777777778,0.895,"Democratic",NA,NA
"2783","Netherlands",1989,0.953,-0.796277777777778,0.885,"Democratic",NA,NA
"2784","Netherlands",1990,0.953,-0.697677777777778,0.865,"Democratic",NA,NA
"2785","Netherlands",1991,0.953,-0.697677777777778,0.865,"Democratic",NA,NA
"2786","Netherlands",1992,0.953,-0.697677777777778,0.865,"Democratic",NA,NA
"2787","Netherlands",1953,0.913,-0.910588888888889,0.767,"Democratic",NA,NA
"2788","Netherlands",1954,0.913,-0.910588888888889,0.767,"Democratic",NA,NA
"2789","Netherlands",1955,0.893,-0.929722222222222,0.768,"Democratic",NA,NA
"2790","Netherlands",1956,0.905,-0.911055555555556,0.786,"Democratic",NA,NA
"2791","Netherlands",1957,0.911,-0.911055555555556,0.834,"Democratic",NA,NA
"2792","Netherlands",1958,0.911,-0.911055555555556,0.834,"Democratic",NA,NA
"2793","Netherlands",1999,0.949,-0.676944444444444,0.873,"Democratic",NA,NA
"2794","Netherlands",2000,0.953,-0.605077777777778,0.861,"Democratic",NA,NA
"2795","Netherlands",2001,0.947,-0.604811111111111,0.859,"Democratic",NA,NA
"2796","Netherlands",2002,0.951,-0.680277777777778,0.86,"Democratic",NA,NA
"2797","Netherlands",2003,0.951,-0.665477777777778,0.864,"Democratic",NA,NA
"2798","Netherlands",2004,0.951,-0.665477777777778,0.864,"Democratic",NA,NA
"2799","Netherlands",2005,0.951,-0.650477777777778,0.864,"Democratic",NA,NA
"2800","Netherlands",2006,0.952,-0.575944444444444,0.864,"Democratic",NA,NA
"2801","Netherlands",2007,0.95,-0.494544444444444,0.88,"Democratic",NA,NA
"2802","Netherlands",2008,0.95,-0.423344444444444,0.88,"Democratic",NA,NA
"2803","Netherlands",2009,0.95,-0.423344444444444,0.88,"Democratic",NA,NA
"2804","Netherlands",2010,0.949,-0.444522222222222,0.887,"Democratic",NA,NA
"2805","Netherlands",1971,0.945,-0.9097,0.841,"Democratic",NA,NA
"2806","Netherlands",1972,0.945,-0.9097,0.838,"Democratic",NA,NA
"2807","Netherlands",2013,0.946,-0.497444444444444,0.888,"Democratic",NA,NA
"2808","Netherlands",2014,0.941,-0.497511111111111,0.873,"Democratic",NA,NA
"2809","Netherlands",2015,0.941,-0.501266666666667,0.89,"Democratic",NA,NA
"2810","Netherlands",2016,0.932,-0.501266666666667,0.89,"Democratic",NA,NA
"2811","Netherlands",2017,0.952,-0.387722222222222,0.863,"Democratic",NA,NA
"2812","Netherlands",1978,0.949,-0.9425,0.837,"Democratic",NA,NA
"2813","Netherlands",1900,0.854,-0.317855555555556,0.473,"Democratic",NA,NA
"2814","Netherlands",1901,0.854,-0.317855555555556,0.473,"Democratic",NA,NA
"2815","Netherlands",1902,0.854,-0.342055555555556,0.472,"Democratic",NA,NA
"2816","Netherlands",1903,0.854,-0.342055555555556,0.472,"Democratic",NA,NA
"2817","Netherlands",1904,0.854,-0.342055555555556,0.472,"Democratic",NA,NA
"2818","Netherlands",1905,0.854,-0.342055555555556,0.474,"Democratic",NA,NA
"2819","Netherlands",1906,0.854,-0.342055555555556,0.476,"Democratic",NA,NA
"2820","Netherlands",1907,0.854,-0.342055555555556,0.476,"Democratic",NA,NA
"2821","Netherlands",1908,0.854,-0.342055555555556,0.476,"Democratic",NA,NA
"2822","Netherlands",1909,0.854,-0.342055555555556,0.474,"Democratic",NA,NA
"2823","Netherlands",1910,0.854,-0.342055555555556,0.489,"Democratic",NA,NA
"2824","Netherlands",1911,0.854,-0.342055555555556,0.489,"Democratic",NA,NA
"2825","Netherlands",1912,0.854,-0.342055555555556,0.489,"Democratic",NA,NA
"2826","Netherlands",1913,0.857,-0.379055555555556,0.492,"Democratic",NA,NA
"2827","Netherlands",1993,0.953,-0.697677777777778,0.865,"Democratic",NA,NA
"2828","Netherlands",1994,0.953,-0.697677777777778,0.869,"Democratic",NA,NA
"2829","Netherlands",1995,0.953,-0.697677777777778,0.871,"Democratic",NA,NA
"2830","Netherlands",1996,0.953,-0.697677777777778,0.871,"Democratic",NA,NA
"2831","Netherlands",1997,0.954,-0.718611111111111,0.888,"Democratic",NA,NA
"2832","Netherlands",1998,0.95,-0.757477777777778,0.88,"Democratic",NA,NA
"2833","Netherlands",1918,0.84,-0.408255555555556,0.548,"Democratic",NA,NA
"2834","Netherlands",1919,0.853,-0.428222222222222,0.546,"Democratic",NA,NA
"2835","Netherlands",1920,0.853,-0.443222222222222,0.724,"Democratic",NA,NA
"2836","Netherlands",1921,0.853,-0.443222222222222,0.724,"Democratic",NA,NA
"2837","Netherlands",1922,0.853,-0.443222222222222,0.736,"Democratic",NA,NA
"2838","Netherlands",1923,0.853,-0.443222222222222,0.748,"Democratic",NA,NA
"2839","Netherlands",1924,0.853,-0.443222222222222,0.748,"Democratic",NA,NA
"2840","Netherlands",1925,0.853,-0.443222222222222,0.751,"Democratic",NA,NA
"2841","Netherlands",1926,0.853,-0.443222222222222,0.754,"Democratic",NA,NA
"2842","Netherlands",1927,0.853,-0.443222222222222,0.754,"Democratic",NA,NA
"2843","Netherlands",1928,0.853,-0.443222222222222,0.754,"Democratic",NA,NA
"2844","Netherlands",1929,0.853,-0.476422222222222,0.747,"Democratic",NA,NA
"2845","Netherlands",1930,0.853,-0.476422222222222,0.741,"Democratic",NA,NA
"2846","Netherlands",1931,0.853,-0.479111111111111,0.746,"Democratic",NA,NA
"2847","Netherlands",1932,0.853,-0.479111111111111,0.746,"Democratic",NA,NA
"2848","Netherlands",1933,0.853,-0.479111111111111,0.753,"Democratic",NA,NA
"2849","Netherlands",1934,0.853,-0.479111111111111,0.755,"Democratic",NA,NA
"2850","Netherlands",1935,0.853,-0.479111111111111,0.755,"Democratic",NA,NA
"2851","Netherlands",1936,0.844,-0.497444444444444,0.743,"Democratic",NA,NA
"2852","Netherlands",1937,0.844,-0.497444444444444,0.743,"Democratic",NA,NA
"2853","Netherlands",1938,0.844,-0.497444444444444,0.743,"Democratic",NA,NA
"2854","Netherlands",1939,0.844,-0.497444444444444,0.743,"Democratic",NA,NA
"2855","Netherlands",1940,0.422,-0.790388888888889,0.224,"Democratic",NA,NA
"2856","Netherlands",1941,0.326,-0.944811111111111,0.175,"Democratic",NA,NA
"2857","Netherlands",1942,0.286,-0.979611111111111,0.158,"Democratic",NA,NA
"2858","Netherlands",1943,0.286,-0.979611111111111,0.158,"Democratic",NA,NA
"2859","Netherlands",1944,0.283,-0.989011111111111,0.163,"Democratic",NA,NA
"2860","Netherlands",1945,0.373,-0.786511111111111,0.197,"Democratic",NA,NA
"2861","Netherlands",2012,0.951,-0.611255555555555,0.878,"Democratic",NA,NA
"2862","Netherlands",1914,0.857,-0.333855555555556,0.493,"Democratic",NA,NA
"2863","Netherlands",2018,0.946,-0.477788888888889,0.861,"Democratic",NA,NA
"2864","Netherlands",1916,0.857,-0.333855555555556,0.493,"Democratic",NA,NA
"2865","Netherlands",1917,0.853,-0.333722222222222,0.485,"Democratic",NA,NA
"2866","Netherlands",2011,0.95,-0.569122222222222,0.891,"Democratic",NA,NA
"2867","Netherlands",1915,0.857,-0.333855555555556,0.493,"Democratic",NA,NA
"2868","Norway",1951,0.88,-0.840933333333333,0.801,"Democratic",NA,NA
"2869","Norway",1952,0.88,-0.840933333333333,0.801,"Democratic",NA,NA
"2870","Norway",1949,0.866,-0.616733333333333,0.786,"Democratic",NA,NA
"2871","Norway",1950,0.875,-0.840933333333333,0.801,"Democratic",NA,NA
"2872","Norway",1955,0.897,-0.798266666666667,0.817,"Democratic",NA,NA
"2873","Norway",1956,0.889,-0.794644444444444,0.834,"Democratic",NA,NA
"2874","Norway",1953,0.88,-0.840933333333333,0.791,"Democratic",NA,NA
"2875","Norway",1962,0.934,-0.725,0.856,"Democratic",NA,NA
"2876","Norway",1963,0.934,-0.725,0.856,"Democratic",NA,NA
"2877","Norway",1964,0.934,-0.725,0.856,"Democratic",NA,NA
"2878","Norway",1948,0.866,-0.616733333333333,0.782,"Democratic",NA,NA
"2879","Norway",1966,0.93,-0.725,0.86,"Democratic",NA,NA
"2880","Norway",1954,0.895,-0.808288888888889,0.805,"Democratic",NA,NA
"2881","Norway",1968,0.93,-0.725,0.86,"Democratic",NA,NA
"2882","Norway",1965,0.934,-0.725,0.857,"Democratic",NA,NA
"2883","Norway",1970,0.939,-0.899444444444444,0.88,"Democratic",NA,NA
"2884","Norway",1971,0.937,-0.900644444444444,0.877,"Democratic",NA,NA
"2885","Norway",1972,0.937,-0.898666666666667,0.873,"Democratic",NA,NA
"2886","Norway",1969,0.93,-0.725,0.862,"Democratic",NA,NA
"2887","Norway",1961,0.934,-0.725,0.859,"Democratic",NA,NA
"2888","Norway",1975,0.937,-0.899888888888889,0.859,"Democratic",NA,NA
"2889","Norway",1976,0.937,-0.899888888888889,0.859,"Democratic",NA,NA
"2890","Norway",1977,0.937,-0.899888888888889,0.859,"Democratic",NA,NA
"2891","Norway",1978,0.937,-0.899888888888889,0.86,"Democratic",NA,NA
"2892","Norway",1979,0.937,-0.899888888888889,0.86,"Democratic",NA,NA
"2893","Norway",1967,0.93,-0.725,0.86,"Democratic",NA,NA
"2894","Norway",1981,0.972,-0.8316,0.88,"Democratic",NA,NA
"2895","Norway",1982,0.972,-0.8316,0.865,"Democratic",NA,NA
"2896","Norway",1983,0.972,-0.8316,0.865,"Democratic",NA,NA
"2897","Norway",1984,0.972,-0.8316,0.865,"Democratic",NA,NA
"2898","Norway",1985,0.972,-0.8316,0.869,"Democratic",NA,NA
"2899","Norway",1986,0.972,-0.8316,0.878,"Democratic",NA,NA
"2900","Norway",1987,0.972,-0.8316,0.878,"Democratic",NA,NA
"2901","Norway",1988,0.972,-0.8324,0.881,"Democratic",NA,NA
"2902","Norway",1989,0.972,-0.8324,0.877,"Democratic",NA,NA
"2903","Norway",1990,0.973,-0.689866666666667,0.899,"Democratic",NA,NA
"2904","Norway",1991,0.973,-0.689866666666667,0.899,"Democratic",NA,NA
"2905","Norway",1992,0.973,-0.689866666666667,0.899,"Democratic",NA,NA
"2906","Norway",1993,0.973,-0.689866666666667,0.898,"Democratic",NA,NA
"2907","Norway",1994,0.973,-0.689866666666667,0.894,"Democratic",NA,NA
"2908","Norway",1995,0.973,-0.689866666666667,0.894,"Democratic",NA,NA
"2909","Norway",1996,0.973,-0.689866666666667,0.894,"Democratic",NA,NA
"2910","Norway",1957,0.914,-0.778444444444444,0.807,"Democratic",NA,NA
"2911","Norway",1958,0.917,-0.778444444444444,0.823,"Democratic",NA,NA
"2912","Norway",1959,0.917,-0.778444444444444,0.823,"Democratic",NA,NA
"2913","Norway",1960,0.934,-0.725,0.86,"Democratic",NA,NA
"2914","Norway",2001,0.975,-0.650511111111111,0.915,"Democratic",NA,NA
"2915","Norway",2002,0.975,-0.650511111111111,0.914,"Democratic",NA,NA
"2916","Norway",2003,0.975,-0.650511111111111,0.914,"Democratic",NA,NA
"2917","Norway",2004,0.975,-0.650511111111111,0.914,"Democratic",NA,NA
"2918","Norway",2005,0.975,-0.650511111111111,0.915,"Democratic",NA,NA
"2919","Norway",2006,0.973,-0.659377777777778,0.914,"Democratic",NA,NA
"2920","Norway",2007,0.973,-0.659377777777778,0.914,"Democratic",NA,NA
"2921","Norway",2008,0.973,-0.659377777777778,0.914,"Democratic",NA,NA
"2922","Norway",2009,0.974,-0.659377777777778,0.912,"Democratic",NA,NA
"2923","Norway",2010,0.966,-0.657,0.905,"Democratic",NA,NA
"2924","Norway",2011,0.964,-0.649622222222222,0.908,"Democratic",NA,NA
"2925","Norway",2012,0.964,-0.651422222222222,0.908,"Democratic",NA,NA
"2926","Norway",1973,0.937,-0.898666666666667,0.869,"Democratic",NA,NA
"2927","Norway",1974,0.937,-0.898666666666667,0.863,"Democratic",NA,NA
"2928","Norway",2014,0.961,-0.677466666666667,0.915,"Democratic",NA,NA
"2929","Norway",2015,0.968,-0.6517,0.903,"Democratic",NA,NA
"2930","Norway",2016,0.968,-0.660411111111111,0.904,"Democratic",NA,NA
"2931","Norway",2017,0.965,-0.714033333333333,0.91,"Democratic",NA,NA
"2932","Norway",2018,0.961,-0.735677777777778,0.913,"Democratic",NA,NA
"2933","Norway",1980,0.965,-0.8316,0.887,"Democratic",NA,NA
"2934","Norway",1900,0.848,-0.338522222222222,0.442,"Democratic",NA,NA
"2935","Norway",1901,0.848,-0.338522222222222,0.44,"Democratic",NA,NA
"2936","Norway",1902,0.848,-0.338522222222222,0.44,"Democratic",NA,NA
"2937","Norway",1903,0.848,-0.338522222222222,0.443,"Democratic",NA,NA
"2938","Norway",1904,0.848,-0.338522222222222,0.448,"Democratic",NA,NA
"2939","Norway",1905,0.851,-0.341011111111111,0.437,"Democratic",NA,NA
"2940","Norway",1906,0.853,-0.330944444444444,0.547,"Democratic",NA,NA
"2941","Norway",1907,0.853,-0.330944444444444,0.561,"Democratic",NA,NA
"2942","Norway",1908,0.853,-0.330944444444444,0.561,"Democratic",NA,NA
"2943","Norway",1909,0.853,-0.330944444444444,0.555,"Democratic",NA,NA
"2944","Norway",1910,0.853,-0.3239,0.537,"Democratic",NA,NA
"2945","Norway",1911,0.853,-0.3239,0.537,"Democratic",NA,NA
"2946","Norway",1912,0.853,-0.3239,0.536,"Democratic",NA,NA
"2947","Norway",1913,0.862,-0.3239,0.532,"Democratic",NA,NA
"2948","Norway",1914,0.866,-0.334855555555556,0.725,"Democratic",NA,NA
"2949","Norway",1915,0.866,-0.334855555555556,0.722,"Democratic",NA,NA
"2950","Norway",1997,0.973,-0.689866666666667,0.899,"Democratic",NA,NA
"2951","Norway",1998,0.973,-0.689866666666667,0.91,"Democratic",NA,NA
"2952","Norway",1999,0.973,-0.689866666666667,0.91,"Democratic",NA,NA
"2953","Norway",2000,0.975,-0.650511111111111,0.915,"Democratic",NA,NA
"2954","Norway",1920,0.862,-0.312155555555556,0.754,"Democratic",NA,NA
"2955","Norway",1921,0.862,-0.312155555555556,0.753,"Democratic",NA,NA
"2956","Norway",1922,0.862,-0.312155555555556,0.749,"Democratic",NA,NA
"2957","Norway",1923,0.862,-0.312155555555556,0.749,"Democratic",NA,NA
"2958","Norway",1924,0.862,-0.312155555555556,0.752,"Democratic",NA,NA
"2959","Norway",1925,0.862,-0.312155555555556,0.763,"Democratic",NA,NA
"2960","Norway",1926,0.862,-0.312155555555556,0.763,"Democratic",NA,NA
"2961","Norway",1927,0.862,-0.312155555555556,0.761,"Democratic",NA,NA
"2962","Norway",1928,0.862,-0.309555555555556,0.731,"Democratic",NA,NA
"2963","Norway",1929,0.862,-0.301,0.736,"Democratic",NA,NA
"2964","Norway",1930,0.862,-0.301,0.735,"Democratic",NA,NA
"2965","Norway",1931,0.862,-0.301,0.731,"Democratic",NA,NA
"2966","Norway",1932,0.862,-0.301,0.731,"Democratic",NA,NA
"2967","Norway",1933,0.862,-0.301,0.73,"Democratic",NA,NA
"2968","Norway",1934,0.862,-0.301,0.724,"Democratic",NA,NA
"2969","Norway",1935,0.862,-0.3342,0.724,"Democratic",NA,NA
"2970","Norway",1936,0.862,-0.3342,0.727,"Democratic",NA,NA
"2971","Norway",1937,0.862,-0.3342,0.735,"Democratic",NA,NA
